x,y,filename,cluster,full_path
-4.32089,12.2289095,Washington State expanded polystyrene.md,-1,amazon_help_pages_us_prod/General Documentation/Washington State expanded polystyrene.md
1.5760895,14.501938,Seller Best Practices.md,36,amazon_help_pages_us_prod/General Documentation/Seller Best Practices.md
-3.737147,9.2578,Product image requirements.md,0,amazon_help_pages_us_prod/General Documentation/Product image requirements.md
-0.67943037,13.600118,Send shipments to Amazon Warehousing and Distribution AWD Confirm shipping.md,0,amazon_help_pages_us_prod/General Documentation/Send shipments to Amazon Warehousing and Distribution AWD Confirm shipping.md
2.6837888,13.709535,Issue a partial refund.md,0,amazon_help_pages_us_prod/General Documentation/Issue a partial refund.md
1.9334942,9.670132,Leave Amazon Handmade.md,-1,amazon_help_pages_us_prod/General Documentation/Leave Amazon Handmade.md
-3.1023083,12.67214,Expiration dates on FBA products.md,0,amazon_help_pages_us_prod/General Documentation/Expiration dates on FBA products.md
-3.86785,8.78182,Image file was corrupted or of an unexpected format.md,72,amazon_help_pages_us_prod/General Documentation/Image file was corrupted or of an unexpected format.md
-4.937212,11.678644,Private Brands safety and compliance.md,52,amazon_help_pages_us_prod/General Documentation/Private Brands safety and compliance.md
-3.7492568,12.860154,FBA Dangerous Goods Program Terms and Conditions.md,0,amazon_help_pages_us_prod/General Documentation/FBA Dangerous Goods Program Terms and Conditions.md
-0.11689677,8.652604,Create a coupon.md,10,amazon_help_pages_us_prod/General Documentation/Create a coupon.md
2.1736453,13.813325,Respond to a chargeback claim.md,-1,amazon_help_pages_us_prod/General Documentation/Respond to a chargeback claim.md
-0.09053409,13.725674,Yanwen Logistics.md,14,amazon_help_pages_us_prod/General Documentation/Yanwen Logistics.md
-4.4429026,12.191266,California Department of Pesticide Regulation CDPR.md,-1,amazon_help_pages_us_prod/General Documentation/California Department of Pesticide Regulation CDPR.md
2.0927575,10.264356,Registration requirements by store.md,0,amazon_help_pages_us_prod/General Documentation/Registration requirements by store.md
1.8481251,14.936632,Monitor feedback and performance.md,28,amazon_help_pages_us_prod/General Documentation/Monitor feedback and performance.md
-0.821099,13.331554,Send shipments to Amazon Warehousing and Distribution AWD Choose inventory to send.md,0,amazon_help_pages_us_prod/General Documentation/Send shipments to Amazon Warehousing and Distribution AWD Choose inventory to send.md
-3.9527013,11.509026,Electronics.md,35,amazon_help_pages_us_prod/General Documentation/Electronics.md
2.7638416,10.691947,EU Value Added Tax VAT frequently asked questions.md,48,amazon_help_pages_us_prod/General Documentation/EU Value Added Tax VAT frequently asked questions.md
2.0386019,9.536382,What is the Individual selling plan.md,0,amazon_help_pages_us_prod/General Documentation/What is the Individual selling plan.md
-1.513982,8.818404,Relisting Inactive Handmade listings.md,-1,amazon_help_pages_us_prod/General Documentation/Relisting Inactive Handmade listings.md
1.8588246,14.933296,Can Amazon remove buyer feedback.md,28,amazon_help_pages_us_prod/General Documentation/Can Amazon remove buyer feedback.md
-0.5784919,13.556707,After you book with Amazon Global Logistics Bill of lading shipment tracking and changing a booking.md,0,amazon_help_pages_us_prod/General Documentation/After you book with Amazon Global Logistics Bill of lading shipment tracking and changing a booking.md
1.70012,10.72042,Japan Tax and Regulatory Considerations.md,-1,amazon_help_pages_us_prod/General Documentation/Japan Tax and Regulatory Considerations.md
-2.4971247,13.421326,Packaging Small Products.md,0,amazon_help_pages_us_prod/General Documentation/Packaging Small Products.md
2.7286158,13.759103,Complete or close a return request.md,0,amazon_help_pages_us_prod/General Documentation/Complete or close a return request.md
3.3272128,9.25322,Micro deposit verification FAQ.md,-1,amazon_help_pages_us_prod/General Documentation/Micro deposit verification FAQ.md
-3.6888554,10.65026,Entertainment Collectibles.md,51,amazon_help_pages_us_prod/General Documentation/Entertainment Collectibles.md
-3.4049852,10.306746,Condition guidelines Software  Computer Games.md,17,amazon_help_pages_us_prod/General Documentation/Condition guidelines Software  Computer Games.md
-0.9365326,11.653308,FBA Liquidations program terms and conditions.md,38,amazon_help_pages_us_prod/General Documentation/FBA Liquidations program terms and conditions.md
2.80363,10.822224,Japanese Consumption Tax.md,-1,amazon_help_pages_us_prod/General Documentation/Japanese Consumption Tax.md
3.243862,9.068252,Making a payment.md,68,amazon_help_pages_us_prod/General Documentation/Making a payment.md
-1.5917077,13.007944,Create a new listing that uses virtual tracking.md,0,amazon_help_pages_us_prod/General Documentation/Create a new listing that uses virtual tracking.md
-3.679706,12.207915,Food products USDA Country of Origin Labeling.md,-1,amazon_help_pages_us_prod/General Documentation/Food products USDA Country of Origin Labeling.md
0.4948548,12.049459,Fees for Remote fulfillment with FBA.md,0,amazon_help_pages_us_prod/General Documentation/Fees for Remote fulfillment with FBA.md
-4.136243,12.40728,RefrigerantsOzone-Depleting Substances and Substitutes.md,-1,amazon_help_pages_us_prod/General Documentation/RefrigerantsOzone-Depleting Substances and Substitutes.md
-0.9681492,10.762921,Global Selling Incentives Terms and Conditions.md,-1,amazon_help_pages_us_prod/General Documentation/Global Selling Incentives Terms and Conditions.md
-0.7250117,13.206551,FBA shipment creation changes to Send to Amazon.md,0,amazon_help_pages_us_prod/General Documentation/FBA shipment creation changes to Send to Amazon.md
-1.367229,11.03189,Amazon Brand Analytics Terms and Conditions.md,0,amazon_help_pages_us_prod/General Documentation/Amazon Brand Analytics Terms and Conditions.md
-0.8396372,11.876241,Value-recovery services.md,-1,amazon_help_pages_us_prod/General Documentation/Value-recovery services.md
1.2544546,10.384903,Sell Globally experience.md,0,amazon_help_pages_us_prod/General Documentation/Sell Globally experience.md
3.1677802,11.026477,Set up tax calculation services.md,23,amazon_help_pages_us_prod/General Documentation/Set up tax calculation services.md
-2.0018725,9.313384,Customization templates.md,-1,amazon_help_pages_us_prod/General Documentation/Customization templates.md
-3.8215108,8.828757,Unsupported File Suffix.md,72,amazon_help_pages_us_prod/General Documentation/Unsupported File Suffix.md
2.7643137,13.455814,Refund Orders - Order Adjustment Feed.md,-1,amazon_help_pages_us_prod/General Documentation/Refund Orders - Order Adjustment Feed.md
2.547292,14.078768,Free returns on Fashion items for seller-fulfilled orders.md,0,amazon_help_pages_us_prod/General Documentation/Free returns on Fashion items for seller-fulfilled orders.md
-4.01684,11.657291,Other restricted products.md,0,amazon_help_pages_us_prod/General Documentation/Other restricted products.md
-1.9916317,8.810502,Classify your products.md,-1,amazon_help_pages_us_prod/General Documentation/Classify your products.md
0.6296113,15.049084,Maintain enrollment in Seller Fulfilled Prime.md,-1,amazon_help_pages_us_prod/Seller Flex and Alternative Fulfillment/Maintain enrollment in Seller Fulfilled Prime.md
-1.12477,8.217134,Troubleshoot Amazon Business errors.md,-1,amazon_help_pages_us_prod/Seller Flex and Alternative Fulfillment/Troubleshoot Amazon Business errors.md
0.5539288,15.023526,Seller Fulfilled Prime program policy.md,0,amazon_help_pages_us_prod/Seller Flex and Alternative Fulfillment/Seller Fulfilled Prime program policy.md
0.34107423,15.064217,Seller Fulfilled Prime.md,-1,amazon_help_pages_us_prod/Seller Flex and Alternative Fulfillment/Seller Fulfilled Prime.md
1.9956836,10.87782,Mexico tax and regulatory considerations.md,0,amazon_help_pages_us_prod/Seller Flex and Alternative Fulfillment/Mexico tax and regulatory considerations.md
